helyseg_nev,ksh_kod,jogallas,varmegye,jaras_kod,jaras_nev,jaras_szekhelye,ph_kod,ph_szekhelye,terulet_ha,lako_nepesseg,lakasok_szama,becslult_terulet,bolgar,gorog,horvat,lengyel,nemet,ormeny,roma,roman,ruszin,szerb,szlovak,szloven,ukran
Gyöngyöshalász,17534.0,község,Heves,106 0,Gyöngyösi,Gyöngyös,1.0,–,2719.0,2576,1083,,,,,,,,,,,,,,
Gyöngyösmellék,22664.0,község,Baranya,033 0,Szigetvári,Szigetvár,5.0,Kétújfalu,1002.0,269,98,,,,,,,,1.0,,,,,,
Gyöngyösoroszi,13338.0,község,Heves,106 0,Gyöngyösi,Gyöngyös,5.0,Gyöngyöstarján,2139.0,1417,559,,,,,,,,1.0,,,,,,
Gyöngyöspata,8323.0,város,Heves,106 0,Gyöngyösi,Gyöngyös,1.0,–,6075.0,2204,1041,,,,,,,,1.0,,,,,,
Gyöngyössolymos,19123.0,község,Heves,106 0,Gyöngyösi,Gyöngyös,2.0,[Helyben],6484.999999999999,2695,1251,,,,,,,,,,,,,,
Gyöngyöstarján,28088.0,község,Heves,106 0,Gyöngyösi,Gyöngyös,2.0,[Helyben],4639.0,2160,979,,,,,,,,,,,,,,
Gyönk,30289.0,város,Tolna,174 0,Tamási,Tamási,2.0,[Helyben],3811.9999999999995,1602,678,,,,,,1.0,,1.0,,,,,,
Győr,25584.0,"megyeszékhely, megyei jogú város",Győr-Moson-Sopron,087 1,Győri,Győr,1.0,–,17456.0,129373,64528,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
Győrasszonyfa,8721.0,község,Győr-Moson-Sopron,090 0,Pannonhalmi,Pannonhalma,5.0,Tápszentmiklós,648.0,506,208,,,,,,,,,,,,,,
Györe,25539.0,község,Tolna,170 0,Bonyhádi,Bonyhád,5.0,Aparhant,1132.0,562,250,,,,,,,,,,,,,,
Györgytarló,5069.0,község,Borsod-Abaúj-Zemplén,064 0,Sárospataki,Sárospatak,5.0,Kenézlő,3019.0,463,201,,,,,,,,1.0,,,,,,
Györköny,12326.0,község,Tolna,172 0,Paksi,Paks,5.0,Pusztahencse,3160.0,989,467,,,,,,1.0,,,,,,,,
Győrladamér,13198.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,5.0,Dunaszentpál,861.0,1937,660,,,,,,,,,,,,,,
Győröcske,28945.0,község,Szabolcs-Szatmár-Bereg,160 0,Záhonyi,Záhony,5.0,Záhony,211.0,114,53,,,,,,,,,,,,,,
Győrság,31316.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,5.0,Töltéstava,819.9999999999999,1725,677,,,,,,,,,,,,,,
Győrsövényház,19309.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,5.0,Enese,2420.0,783,312,,,,,,1.0,,,,,,,,
Győrszemere,15653.0,község,Győr-Moson-Sopron,092 0,Téti,Tét,1.0,–,3310.0,3617,1362,,,,,,,,1.0,,,,,,
Győrtelek,10126.0,község,Szabolcs-Szatmár-Bereg,154 0,Mátészalkai,Mátészalka,2.0,[Helyben],1477.0,1584,477,,,,,,,,1.0,,,,,,
Győrújbarát,7481.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,1.0,–,3360.0,8303,3101,,,,,,,,,,,,,,
Győrújfalu,31787.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,1.0,–,737.0,2519,1067,,,,,,,,,,,,,,
Győrvár,9724.0,község,Vas,182 0,Vasvári,Vasvár,2.0,[Helyben],1660.0000000000002,601,286,,,,,,,,,,,,,,
Győrzámoly,15228.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,1.0,–,2676.0,3994,1312,,,,,,,,,,,,,,
Gyugy,23904.0,község,Somogy,142 0,Fonyódi,Fonyód,5.0,Lengyeltóti,1531.0,304,146,,,,,,,,,,,,,,
Gyula,5032.0,város,Békés,048 1,Gyulai,Gyula,1.0,–,25579.0,27616,14462,,,,,,1.0,,1.0,1.0,,,,,
Gyulaháza,7676.0,község,Szabolcs-Szatmár-Bereg,153 0,Kisvárdai,Kisvárda,2.0,[Helyben],2207.0,1708,646,,,,,,,,,,,,,,
Gyulaj,30359.0,község,Tolna,171 0,Dombóvári,Dombóvár,5.0,Kurd,7081.999999999999,772,316,,,,,,,,1.0,,,,,,
Gyulakeszi,9520.0,község,Veszprém,189 0,Tapolcai,Tapolca,5.0,Tapolca,967.0,622,254,,,,,,,,,,,,,,
Gyúró,15918.0,község,Fejér,081 0,Martonvásári,Martonvásár,5.0,Vál,2439.0,1334,517,,,,,,,,,,,,,,
Gyügye,19558.0,község,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,5.0,Tunyogmatolcs,433.0,273,130,,,,,,,,,,,,,,
Gyüre,33774.0,község,Szabolcs-Szatmár-Bereg,159 0,Vásárosnaményi,Vásárosnamény,5.0,Aranyosapáti,1587.0,1178,428,,,,,,,,1.0,,,,,,
Gyűrűs,12539.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,5.0,Pókaszepetk,419.00000000000006,77,52,,,,,,,,,,,,,,
Hács,18634.0,község,Somogy,142 0,Fonyódi,Fonyód,5.0,Lengyeltóti,2128.0,345,186,,,,,,,,,,,,,,
Hagyárosbörönd,10931.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,5.0,Bagod,1125.0,274,137,,,,,,,,,,,,,,
Hahót,10269.0,község,Zala,196 0,Nagykanizsai,Nagykanizsa,2.0,[Helyben],3901.0,904,458,,,,,,,,,,,,,,
Hajdúbagos,26170.0,község,Hajdú-Bihar,096 0,Derecskei,Derecske,1.0,–,3744.0,1944,830,,,,,,,,,,,,,,
Hajdúböszörmény,3045.0,város,Hajdú-Bihar,097 1,Hajdúböszörményi,Hajdúböszörmény,1.0,–,37074.0,29304,12523,,,,,,,,1.0,,,,,,
Hajdúdorog,12803.0,város,Hajdú-Bihar,097 0,Hajdúböszörményi,Hajdúböszörmény,1.0,–,10065.0,8272,3540,,,,,,,,1.0,,,,,,
Hajdúhadház,10393.0,város,Hajdú-Bihar,098 1,Hajdúhadházi,Hajdúhadház,1.0,–,8782.0,13104,4105,,,,,,,,1.0,,,,,,
Hajdúnánás,22406.0,város,Hajdú-Bihar,099 1,Hajdúnánási,Hajdúnánás,2.0,[Helyben],25961.0,15986,7015,,,,,,,,1.0,,,,,,
Hajdúsámson,31097.0,város,Hajdú-Bihar,095 0,Debreceni,Debrecen,1.0,–,6947.0,14220,5129,,,,,,,,1.0,,,,,,
Hajdúszoboszló,5175.0,város,Hajdú-Bihar,100 1,Hajdúszoboszlói,Hajdúszoboszló,1.0,–,23862.0,23871,11976,,,,,,1.0,,1.0,1.0,,,,,1.0
Hajdúszovát,17473.0,község,Hajdú-Bihar,100 0,Hajdúszoboszlói,Hajdúszoboszló,1.0,–,5800.0,2918,1080,,,,,,,,1.0,,,,,,
Hajmás,25830.0,község,Somogy,143 0,Kaposvári,Kaposvár,5.0,Baté,1111.0,208,73,,,,,,,,,,,,,,
Hajmáskér,15361.0,község,Veszprém,191 0,Veszprémi,Veszprém,2.0,[Helyben],3814.0,2963,1248,,,,,,,,,,,,,,
Hajós,18759.0,város,Bács-Kiskun,037 0,Kalocsai,Kalocsa,1.0,–,8992.0,2684,1365,,,,,,1.0,,1.0,,,,,,
Halastó,29452.0,község,Vas,177 0,Körmendi,Körmend,5.0,Molnaszecsőd,565.0,79,63,,,,,,,,,,,,,,
Halászi,26790.0,község,Győr-Moson-Sopron,089 0,Mosonmagyaróvári,Mosonmagyaróvár,2.0,[Helyben],3645.0000000000005,3279,1234,,,,,,,,,,,,,,
Halásztelek,9690.0,város,Pest,136 0,Szigetszentmiklósi,Szigetszentmiklós,1.0,–,864.0,12084,4605,,1,,,,,,,,,,,,
Halimba,7898.0,község,Veszprém,183 0,Ajkai,Ajka,5.0,Nyirád,1262.0,1143,441,,,,,,,,,,,,,,
Halmaj,27942.0,község,Borsod-Abaúj-Zemplén,067 0,Szikszói,Szikszó,2.0,[Helyben],1259.0,1712,583,,,,,,,,1.0,,,,,,
Halmajugra,11411.0,község,Heves,106 0,Gyöngyösi,Gyöngyös,5.0,Markaz,2168.0,1297,431,,,,,,,,1.0,,,,,,
Halogy,10676.0,község,Vas,177 0,Körmendi,Körmend,5.0,Nádasd,705.0,255,142,,,,,,,,,,,,,,
Hangács,11226.0,község,Borsod-Abaúj-Zemplén,055 0,Edelényi,Edelény,5.0,Borsodszirák,2253.0,591,238,,,,,,,,1.0,,,,,,
Hangony,25104.0,község,Borsod-Abaúj-Zemplén,062 0,Ózdi,Ózd,2.0,[Helyben],3914.0,1386,570,,,,,,,,1.0,,,,,,
Hantos,23427.0,község,Fejér,084 0,Sárbogárdi,Sárbogárd,5.0,Nagylók,3696.0,831,367,,,,,,,,,,,,,,
Harasztifalu,5713.0,község,Vas,177 0,Körmendi,Körmend,5.0,Vasalja,789.0,180,85,,,,,,,,,,,,,,
Harc,14164.0,község,Tolna,173 0,Szekszárdi,Szekszárd,5.0,Kölesd,1586.0,763,327,,,,,,,,,,,,,,
Harka,7649.0,község,Győr-Moson-Sopron,091 0,Soproni,Sopron,1.0,–,1100.0,3159,1044,,,,,,1.0,,,,,,,,
Harkakötöny,8350.0,község,Bács-Kiskun,041 0,Kiskunhalasi,Kiskunhalas,5.0,Kiskunhalas,5270.0,689,377,,,,,,,,,,,,,,
Harkány,21528.0,város,Baranya,031 0,Siklósi,Siklós,1.0,–,2569.0,4765,2373,,,,1.0,,1.0,,,,,1.0,,,
Háromfa,8837.0,község,Somogy,145 0,Nagyatádi,Nagyatád,5.0,Lábod,4214.0,622,312,,,,,,,,1.0,,,,,,
Háromhuta,12706.0,község,Borsod-Abaúj-Zemplén,064 0,Sárospataki,Sárospatak,5.0,Tolcsva,3779.9999999999995,114,93,,,,,,,,,,,,,,
Harsány,5847.0,község,Borsod-Abaúj-Zemplén,061 0,Miskolci,Miskolc,1.0,–,3653.0,1877,810,,,,,,,,1.0,,,,,,
Hárskút,25566.0,község,Veszprém,191 0,Veszprémi,Veszprém,5.0,Márkó,3446.0,662,260,,,,,,1.0,,,,,,,,
Harta,18458.0,nagyközség,Bács-Kiskun,037 0,Kalocsai,Kalocsa,2.0,[Helyben],12968.0,3310,1602,,,,,,1.0,,,,,,,,
Hásságy,27881.0,község,Baranya,024 0,Bólyi,Bóly,5.0,Szederkény,800.0,257,141,,,,,,1.0,,,,,,,,
Hatvan,22309.0,város,Heves,107 1,Hatvani,Hatvan,1.0,–,6631.0,19505,9267,,,,,,,,1.0,,,,,,
Hédervár,12308.0,község,Győr-Moson-Sopron,089 0,Mosonmagyaróvári,Mosonmagyaróvár,5.0,Darnózseli,1428.0,1356,531,,,,,,,,,,,,,,
Hedrehely,16726.0,község,Somogy,143 0,Kaposvári,Kaposvár,5.0,Mike,2551.0,321,172,,,,,,,,1.0,,,,,,
Hegyesd,2422.0,község,Veszprém,189 0,Tapolcai,Tapolca,5.0,Monostorapáti,1105.0,145,94,,,,,,,,,,,,,,
Hegyeshalom,17905.0,nagyközség,Győr-Moson-Sopron,089 0,Mosonmagyaróvári,Mosonmagyaróvár,2.0,[Helyben],5266.0,3663,1745,,,,,,1.0,,,,,,,,
Hegyfalu,32188.0,község,Vas,179 0,Sárvári,Sárvár,5.0,Bő,1189.0,726,312,,,,,,,,,,,,,,
Hegyháthodász,14997.0,község,Vas,177 0,Körmendi,Körmend,5.0,Nádasd,808.0,152,103,,,,,,,,,,,,,,
Hegyhátmaróc,30951.0,község,Baranya,026 0,Komlói,Komló,5.0,Egyházaskozár,759.0,118,84,,,,,,,,,,,,,,
Hegyhátsál,30216.0,község,Vas,177 0,Körmendi,Körmend,5.0,Nádasd,458.0,134,87,,,,,,,,,,,,,,
Hegyhátszentjakab,18032.0,község,Vas,177 0,Körmendi,Körmend,5.0,Őriszentpéter,947.0000000000001,262,175,,,,,,,,,,,,,,
Hegyhátszentmárton,21838.0,község,Vas,177 0,Körmendi,Körmend,5.0,Ivánc,1274.0,59,48,,,,,,,,,,,,,,
Hegyhátszentpéter,8226.0,község,Vas,182 0,Vasvári,Vasvár,5.0,Győrvár,684.0,140,86,,,,,,,,,,,,,,
Hegykő,18403.0,község,Győr-Moson-Sopron,091 0,Soproni,Sopron,2.0,[Helyben],2680.0,1686,697,,,,,,,,,,,,,,
Hegymagas,25803.0,község,Veszprém,189 0,Tapolcai,Tapolca,5.0,Szigliget,789.0,294,135,,,,,,,,,,,,,,
Hegymeg,2468.0,község,Borsod-Abaúj-Zemplén,055 0,Edelényi,Edelény,5.0,Borsodszirák,570.0,100,55,,,,,,,,,,,,,,
Hegyszentmárton,21023.0,község,Baranya,030 0,Sellyei,Sellye,5.0,Baksa,1878.0,383,162,,,,,,,,1.0,,,,,,
Héhalom,3993.0,község,Nógrád,118 0,Pásztói,Pásztó,2.0,[Helyben],1867.0000000000002,921,402,,,,,,,,1.0,,,,,,
Hejce,22187.0,község,Borsod-Abaúj-Zemplén,057 0,Gönci,Gönc,5.0,Telkibánya,952.0,219,190,,,,,,,,,,,,,,
Hejőbába,6655.0,község,Borsod-Abaúj-Zemplén,068 0,Tiszaújvárosi,Tiszaújváros,2.0,[Helyben],1872.0,1899,548,,,,,,,,1.0,,,,,,
Hejőkeresztúr,4604.0,község,Borsod-Abaúj-Zemplén,068 0,Tiszaújvárosi,Tiszaújváros,5.0,Hejőbába,1028.0,941,409,,,,,,,,,,1.0,,,,
Hejőkürt,2282.0,község,Borsod-Abaúj-Zemplén,068 0,Tiszaújvárosi,Tiszaújváros,5.0,Tiszapalkonya,1490.0,257,141,,,,,,,,,,,,,,
Hejőpapi,16780.0,község,Borsod-Abaúj-Zemplén,059 0,Mezőcsáti,Mezőcsát,5.0,Mezőcsát,1702.0,993,391,,,,,,,,1.0,,,,,,
Hejőszalonta,12159.0,község,Borsod-Abaúj-Zemplén,068 0,Tiszaújvárosi,Tiszaújváros,5.0,Nemesbikk,1097.0,767,237,,,,,,,,1.0,,,,,,
Helesfa,17190.0,község,Baranya,032 0,Szentlőrinci,Szentlőrinc,5.0,Szentlőrinc,986.9999999999999,428,143,,,,,,,,,,,,,,
Helvécia,4093.0,nagyközség,Bács-Kiskun,038 0,Kecskeméti,Kecskemét,1.0,–,5647.0,5070,1911,,,,,,,,,,,,,,
Hencida,29391.0,község,Hajdú-Bihar,094 0,Berettyóújfalui,Berettyóújfalu,2.0,[Helyben],3478.0,1108,410,,,,,,,,1.0,,,,,,
Hencse,9946.0,község,Somogy,143 0,Kaposvári,Kaposvár,5.0,Mike,711.0,300,145,,,,,,,,1.0,,,,,,
Herceghalom,33552.0,község,Pest,123 0,Budakeszi,Budakeszi,1.0,–,734.0,2807,991,,,,,,,,,,,,,,
Hercegkút,30137.0,község,Borsod-Abaúj-Zemplén,064 0,Sárospataki,Sárospatak,5.0,Bodrogolaszi,782.0,598,256,,,,,,1.0,,,,,,,,
Hercegszántó,12937.0,község,Bács-Kiskun,035 0,Bajai,Baja,5.0,Dávod,6855.0,1628,1071,,,,1.0,,,,,,,1.0,,,
Heréd,20242.0,község,Heves,107 0,Hatvani,Hatvan,2.0,[Helyben],1396.0,1745,797,,,,,,,,,,,,,,
Héreg,11891.0,község,Komárom-Esztergom,115 0,Tatabányai,Tatabánya,5.0,Gyermely,2714.0,1098,457,,,,,,,,,,,,,,
Herencsény,5324.0,község,Nógrád,116 0,Balassagyarmati,Balassagyarmat,5.0,Cserhátsurány,3318.0,549,284,,,,,,,,1.0,,,,,,
Herend,23658.0,város,Veszprém,191 0,Veszprémi,Veszprém,1.0,–,1955.9999999999998,3438,1405,,,,,,1.0,,,,,,,,
Heresznye,24846.0,község,Somogy,140 0,Barcsi,Barcs,5.0,Csokonyavisonta,990.0,257,155,,,,1.0,,,,1.0,,,,,,
Hermánszeg,12061.0,község,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,5.0,Tunyogmatolcs,520.0,230,133,,,,,,,,,,,,,,
Hernád,9849.0,nagyközség,Pest,125 0,Dabasi,Dabas,1.0,–,2706.0,4143,1601,,,,,,,,1.0,1.0,,,,,
Hernádbűd,15839.0,község,Borsod-Abaúj-Zemplén,057 0,Gönci,Gönc,5.0,Abaújkér,591.0,124,83,,,,,,,,,,,,,,
Hernádcéce,9399.0,község,Borsod-Abaúj-Zemplén,057 0,Gönci,Gönc,5.0,Abaújkér,991.0,250,125,,,,,,,,1.0,,,,,,
Hernádkak,24165.0,község,Borsod-Abaúj-Zemplén,061 0,Miskolci,Miskolc,2.0,[Helyben],1090.0,1514,560,,,,,,,,,,,,,,
Hernádkércs,21829.0,község,Borsod-Abaúj-Zemplén,067 0,Szikszói,Szikszó,5.0,Szikszó,741.0,334,140,,,,,,,,1.0,,,,,,
Hernádnémeti,31200.0,nagyközség,Borsod-Abaúj-Zemplén,061 0,Miskolci,Miskolc,1.0,–,2876.0,3464,1197,,,,,,,,1.0,,,,,,
Hernádpetri,24882.0,község,Borsod-Abaúj-Zemplén,056 0,Encsi,Encs,5.0,Novajidrány,1707.9999999999998,198,107,,,,,,,,1.0,,,,,,
Hernádszentandrás,17136.0,község,Borsod-Abaúj-Zemplén,056 0,Encsi,Encs,5.0,Ináncs,704.0,494,143,,,,,,,,1.0,,,,,,
Hernádszurdok,24970.0,község,Borsod-Abaúj-Zemplén,057 0,Gönci,Gönc,5.0,Hidasnémeti,448.00000000000006,212,93,,,,,,,,,,,,,,
Hernádvécse,19840.0,község,Borsod-Abaúj-Zemplén,056 0,Encsi,Encs,5.0,Novajidrány,1694.0000000000002,1064,294,,,,,,,,1.0,,,,,,
Hernyék,19895.0,község,Zala,194 0,Lenti,Lenti,5.0,Csömödér,1031.0,86,60,,,,,,,,,,,,,,
Hét,8004.0,község,Borsod-Abaúj-Zemplén,063 0,Putnoki,Putnok,5.0,Serényfalva,371.0,435,206,,,,,,,,,,,,,,
Hetefejércse,5616.0,község,Szabolcs-Szatmár-Bereg,159 0,Vásárosnaményi,Vásárosnamény,5.0,Csaroda,1545.0,297,110,,,,,,,,,,,,,,
Hetes,9928.0,község,Somogy,143 0,Kaposvári,Kaposvár,5.0,Somogyjád,2663.0,1024,415,,,,,,,,,,,,,,
Hetvehely,7126.0,község,Baranya,032 0,Szentlőrinci,Szentlőrinc,5.0,Szentlőrinc,2138.0,437,170,,,,,,1.0,,1.0,,,,,,
Hetyefő,15088.0,község,Veszprém,188 0,Sümegi,Sümeg,5.0,Gógánfa,411.00000000000006,77,49,,,,,,,,,,,,,,
Heves,14526.0,város,Heves,108 1,Hevesi,Heves,2.0,[Helyben],9931.0,9870,4084,,,,,,,,1.0,,,,,,
Hevesaranyos,10241.0,község,Heves,104 0,Egri,Eger,5.0,Egerbakta,1702.0,567,257,,,,,,,,1.0,,,,,,
Hevesvezekény,4084.0,község,Heves,108 0,Hevesi,Heves,5.0,Átány,1978.0,593,289,,,,,,,,,,,,,,
Hévíz,3814.0,város,Zala,193 0,Keszthelyi,Keszthely,1.0,–,830.0000000000001,4500,4305,,,,,,,,,,,,,,
Hévízgyörk,13949.0,község,Pest,122 0,Aszódi,Aszód,1.0,–,2285.0,3348,1216,,,,,,,,,,,,,,
Hidas,6798.0,község,Baranya,029 0,Pécsváradi,Pécsvárad,1.0,–,1905.9999999999998,1777,798,,,,,,1.0,,1.0,,,,,,
Hidasnémeti,11697.0,község,Borsod-Abaúj-Zemplén,057 0,Gönci,Gönc,2.0,[Helyben],1607.0,977,450,,  ,,,,,,1.0,,,,,,
Hidegkút,20756.0,község,Veszprém,191 0,Veszprémi,Veszprém,5.0,Tótvázsony,1358.0,461,190,,,,,,1.0,,,,,,,,
Hidegség,23375.0,község,Győr-Moson-Sopron,091 0,Soproni,Sopron,5.0,Hegykő,1682.0,457,183,,,,1.0,,,,,,,,,,
Hidvégardó,25672.0,község,Borsod-Abaúj-Zemplén,055 0,Edelényi,Edelény,5.0,Perkupa,1698.9999999999998,496,288,,,,,,,,1.0,,,,,,
Himesháza,27933.0,község,Baranya,027 0,Mohácsi,Mohács,2.0,[Helyben],1754.0,919,448,,,,,,1.0,,,,,,,,
Himod,4020.0,község,Győr-Moson-Sopron,088 0,Kapuvári,Kapuvár,5.0,Vitnyéd,2271.0,623,380,,,,,,,,,,,,,,
Hirics,3285.0,község,Baranya,030 0,Sellyei,Sellye,5.0,Vajszló,1468.0,232,75,,,,,,,,1.0,,,,,,
Hobol,33932.0,község,Baranya,033 0,Szigetvári,Szigetvár,5.0,Dencsháza,1827.0,870,347,,,,,,,,1.0,,,,,,
Hodász,13019.0,nagyközség,Szabolcs-Szatmár-Bereg,154 0,Mátészalkai,Mátészalka,1.0,–,2649.0,3193,1100,,,,,,,,1.0,,,,,,
Hódmezővásárhely,8314.0,megyei jogú város,Csongrád-Csanád,071 1,Hódmezővásárhelyi,Hódmezővásárhely,2.0,[Helyben],48798.0,41669,20629,,,,,,1.0,,1.0,1.0,,,,,
Hollád,6211.0,község,Somogy,144 0,Marcali,Marcali,5.0,Balatonszentgyörgy,819.9999999999999,236,152,,,,,,,,,,,,,,
Hollóháza,31167.0,község,Borsod-Abaúj-Zemplén,065 0,Sátoraljaújhelyi,Sátoraljaújhely,5.0,Pálháza,236.0,735,423,,,,,,,,,,,,1.0,,
Hollókő,33242.0,község,Nógrád,121 0,Szécsényi,Szécsény,5.0,Szécsény,518.0,308,218,,,,,,,,,,,,,,
Homokbödöge,27818.0,község,Veszprém,187 0,Pápai,Pápa,5.0,Adásztevel,1614.9999999999998,594,297,,,,,,,,,,,,,,
Homokkomárom,24873.0,község,Zala,196 0,Nagykanizsai,Nagykanizsa,5.0,Hahót,1670.0,266,112,,,,,,,,,,,,,,
Homokmégy,27845.0,község,Bács-Kiskun,037 0,Kalocsai,Kalocsa,5.0,Szakmár,7031.999999999999,1174,700,,,,,,,,,,,,,,
Homokszentgyörgy,19150.0,község,Somogy,140 0,Barcsi,Barcs,2.0,[Helyben],4964.0,927,477,,,,,,,,1.0,,,,,,
Homorúd,29966.0,község,Baranya,027 0,Mohácsi,Mohács,5.0,Lánycsók,4473.0,522,373,,,,,,,,,,,,,,
Homrogd,21236.0,község,Borsod-Abaúj-Zemplén,067 0,Szikszói,Szikszó,2.0,[Helyben],1343.0,899,315,,,,,,,,1.0,,1.0,,,,
Hont,13204.0,község,Nógrád,116 0,Balassagyarmati,Balassagyarmat,5.0,Drégelypalánk,2410.0,511,306,,,,,,,,,,,,,,
Horpács,13718.0,község,Nógrád,119 0,Rétsági,Rétság,5.0,Nagyoroszi,672.0,152,96,,,,,,,,,,,,,,
Hort,4145.0,nagyközség,Heves,107 0,Hatvani,Hatvan,1.0,–,4309.0,3575,1600,,,,,,,,,,,,,,
Hortobágy,4118.0,község,Hajdú-Bihar,093 0,Balmazújvárosi,Balmazújváros,5.0,Balmazújváros,28458.0,1229,608,,,,,,,,,,,,,,
Horváthertelend,23074.0,község,Baranya,033 0,Szigetvári,Szigetvár,5.0,Szentlászló,536.0,51,28,,,,,,,,,,,,,,
Horvátlövő,12733.0,község,Vas,181 0,Szombathelyi,Szombathely,5.0,Pornóapáti,616.0,185,77,,,,1.0,,,,,,,,,,
Horvátzsidány,16887.0,község,Vas,178 0,Kőszegi,Kőszeg,2.0,[Helyben],1217.0,799,317,,,,1.0,,,,,,,,,,
Hosszúhetény,30836.0,község,Baranya,028 0,Pécsi,Pécs,1.0,–,4527.0,3341,1282,,,,,,1.0,,1.0,,,,,,
Hosszúpályi,6266.0,nagyközség,Hajdú-Bihar,096 0,Derecskei,Derecske,1.0,–,7918.000000000001,5473,2031,,,,,,,,1.0,,,,,,
Hosszúpereszteg,20880.0,község,Vas,179 0,Sárvári,Sárvár,5.0,Gérce,3700.0,610,397,,,,,,,,,,,,,,
Hosszúvíz,30775.0,község,Somogy,144 0,Marcali,Marcali,5.0,Mesztegnyő,710.0,55,33,,,,,,,,,,,,,,
Hosszúvölgy,11208.0,község,Zala,196 0,Nagykanizsai,Nagykanizsa,5.0,Hahót,360.0,181,76,,,,,,1.0,,,,,,,,
Hosztót,7250.0,község,Veszprém,188 0,Sümegi,Sümeg,5.0,Csabrendek,727.0,70,54,,,,,,,,,,,,,,
Hottó,28325.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,5.0,Teskánd,670.0,332,139,,,,,,,,,,,,,,
Hőgyész,26055.0,nagyközség,Tolna,174 0,Tamási,Tamási,2.0,[Helyben],3715.0,2501,1103,,,,,,1.0,,1.0,,,,,,
Hövej,10029.0,község,Győr-Moson-Sopron,088 0,Kapuvári,Kapuvár,5.0,Osli,852.0,335,199,,,,,,,,,,,,,,
Hugyag,16878.0,község,Nógrád,116 0,Balassagyarmati,Balassagyarmat,5.0,Őrhalom,1090.0,888,326,,,,,,,,1.0,,,,,,
Hunya,33297.0,község,Békés,047 0,Gyomaendrődi,Gyomaendrőd,5.0,Gyomaendrőd,3257.0,551,383,,,,,,,,,,,,,,
Hunyadfalva,34050.0,község,Jász-Nagykun-Szolnok,167 0,Szolnoki,Szolnok,5.0,Nagykörű,535.0,163,90,,,,,,,,,,,,,,
Husztót,31431.0,község,Baranya,028 0,Pécsi,Pécs,5.0,Orfű,675.0,53,45,,,,,,,,,,,,,,
Ibafa,33066.0,község,Baranya,033 0,Szigetvári,Szigetvár,5.0,Szentlászló,2930.0,179,90,,,,,,,,,,,,,,
Iborfia,3188.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,5.0,Gellénháza,259.0,13,15,,,,,,,,,,,,,,
Ibrány,25636.0,város,Szabolcs-Szatmár-Bereg,151 1,Ibrányi,Ibrány,1.0,–,6042.0,6256,2370,,,,,,,,1.0,,,,,,
Igal,11192.0,város,Somogy,143 0,Kaposvári,Kaposvár,2.0,[Helyben],3606.0,1346,715,,,,,,1.0,,,,,,,,
Igar,17738.0,község,Fejér,084 0,Sárbogárdi,Sárbogárd,5.0,Mezőszilas,4119.0,737,455,,,,,,,,,,,,,,
Igrici,25399.0,község,Borsod-Abaúj-Zemplén,059 0,Mezőcsáti,Mezőcsát,5.0,Tiszatarján,1947.0,1071,437,,,,,,,,1.0,,,,,,
Iharos,19619.0,község,Somogy,141 0,Csurgói,Csurgó,5.0,Iharosberény,2268.0,431,191,,,,,,,,,,,,,,
Iharosberény,27784.0,község,Somogy,141 0,Csurgói,Csurgó,2.0,[Helyben],4966.0,1147,480,,,,,,,,1.0,,,,,,
Ikervár,11387.0,község,Vas,179 0,Sárvári,Sárvár,2.0,[Helyben],3534.0000000000005,1621,655,,,,,,,,,,,,,,
Iklad,3300.0,község,Pest,122 0,Aszódi,Aszód,1.0,–,1121.0,1978,692,,,,,,1.0,,,,,,,,
Iklanberény,29504.0,község,Vas,178 0,Kőszegi,Kőszeg,5.0,Bük,296.0,50,39,,,,,,,,,,,,,,
Iklódbördőce,13921.0,község,Zala,194 0,Lenti,Lenti,5.0,Csömödér,1230.0,257,140,,,,,,,,1.0,,,,,,
Ikrény,20604.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,5.0,Abda,1558.0,1839,663,,,,,,,,,,,,,,
Iliny,26833.0,község,Nógrád,116 0,Balassagyarmati,Balassagyarmat,5.0,Őrhalom,646.0,132,88,,,,,,,,,,,,,,
Ilk,9654.0,község,Szabolcs-Szatmár-Bereg,159 0,Vásárosnaményi,Vásárosnamény,2.0,[Helyben],1456.0,1109,407,,,,,,,,1.0,,,,,,
Illocska,31936.0,község,Baranya,031 0,Siklósi,Siklós,5.0,Nagyharsány,1510.0,232,83,,,,,,,,,,,,,,
Imola,16577.0,község,Borsod-Abaúj-Zemplén,063 0,Putnoki,Putnok,5.0,Ragály,1812.0,77,66,,,,,,,,,,,,,,
